Benefits TC,,,,,526,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assigned,,Test Case,,,SKU,,,,,,,,,,,,,,,,Test results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tester,,Model,,SKU or Base SKU,SKU,URL,Premium Count,Status,Trade-in,Galaxy Credits,Premium 1,Premium 2,Premium 3,Premium 4,Premium 5,Premium 6,Premium 7,Premium 8,No-trade-in,No-trade-in,SKU,Raw,HTMLify,Check Extra Premiums - Status,Check Extra Premiums - Status,,,,,,,,,,,,,,,,,,,,,,,,Checking Missing Premiums - Status,Reason of fail,Trade-in,,Galaxy Credit,,Premium 1,,Premium 2,,Premium 3,,Premium 4,,Premium 5,,Premium 6,,Premium 7,,Premium 8,,No trade-in,,No trade-in,,Other,,,Join,
,CE,"55"" OLED S95D",,QA55S95DAJXZK,QA55S95DAJXZK,https://www.samsung.com/hk/tvs/oled-tv/s95d-55-inch-oled-4k-tizen-os-smart-tv-qa55s95dajxzk/?R=20250213111307,1,Passed,0,0,Z-HW-LS60D/ZK-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,HW-LS60D,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"送音樂畫框 HW-LS60D<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","送音樂畫框 HW-LS60D

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"55"" OLED S90DA",,QA55S90DAJXZK,QA55S90DAJXZK,https://www.samsung.com/hk/tvs/oled-tv/s90d-55-inch-oled-4k-tizen-os-smart-tv-qa55s90dajxzk/?R=20250213111307,1,Passed,0,0,Z-HW-S700D/ZK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,HW-S700D,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"S-Series HW-S700D 3.1ch Soundbar<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","S-Series HW-S700D 3.1ch Soundbar

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"48"" OLED S90DAE",,QA48S90DAEXZK,QA48S90DAEXZK,https://www.samsung.com/hk/tvs/oled-tv/oled-4k-tizen-os-smart-tv-48-inch-qa48s90daexzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,CE,"43"" QLED Q60D",,QA43Q60DAJXZK,QA43Q60DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q60d-43-inch-qled-4k-tizen-os-smart-tv-qa43q60dajxzk/?R=20250213111307,0,Failed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"43"" QLED Q61D",,QA43Q61DAJXZK,QA43Q61DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q60d-43-inch-qled-4k-tizen-os-smart-tv-qa43q61dajxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"50"" QLED Q60D",,QA50Q60DAJXZK,QA50Q60DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q60d-50-inch-qled-4k-tizen-os-smart-tv-qa50q60dajxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"50"" QLED Q80D",,QA50Q80DAJXZK,QA50Q80DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q80d-50-inch-qled-4k-tizen-os-smart-tv-qa50q80dajxzk/?R=20250213111307,1,Passed,0,0,Z-HW-C450/ZK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,HW-C450,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"HW-C450 Soundbar 音響產品<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","HW-C450 Soundbar 音響產品

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,CE,"50"" QLED QE1D",,QA50QE1DAJXZK,QA50QE1DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/qe1d-50-inch-qled-4k-tizen-os-smart-tv-qa50qe1dajxzk/?R=20250213111307,0,Failed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"55"" QLED Q60D",,QA55Q60DAJXZK,QA55Q60DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q60d-55-inch-qled-4k-tizen-os-smart-tv-qa55q60dajxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"55"" QLED Q70D",,QA55Q70DAJXZK,QA55Q70DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q70d-55-inch-qled-4k-tizen-os-smart-tv-qa55q70dajxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,CE,"55"" QLED QE1D",,QA55QE1DAJXZK,QA55QE1DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/qe1d-55-inch-qled-4k-tizen-os-smart-tv-qa55qe1dajxzk/?R=20250213111307,0,Failed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"65"" QLED Q60D",,QA65Q60DAJXZK,QA65Q60DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q60d-65-inch-qled-4k-tizen-os-smart-tv-qa65q60dajxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"65"" QLED Q70D",,QA65Q70DAJXZK,QA65Q70DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q70d-65-inch-qled-4k-tizen-os-smart-tv-qa65q70dajxzk/?R=20250213111307,1,Passed,0,0,Z-WMN-B50EB/XY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,WMN-B50EBXY,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"Slim Fit 掛牆架 WMN-B50EBXY (2023)<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","Slim Fit 掛牆架 WMN-B50EBXY (2023)

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"75"" QLED Q70D",,QA75Q70DAJXZK,QA75Q70DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q70d-75-inch-qled-4k-tizen-os-smart-tv-qa75q70dajxzk/?R=20250213111307,1,Passed,0,0,Z-HW-LS60D/ZK-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,HW-LS60D,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"送音樂畫框 HW-LS60D<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","送音樂畫框 HW-LS60D

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"85"" QLED Q70D",,QA85Q70DAJXZK,QA85Q70DAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q70d-85-inch-qled-4k-tizen-os-smart-tv-qa85q70dajxzk/?R=20250213111307,1,Passed,0,0,Z-WMN-B30FB/RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,WMN-B30FB,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"全方位 Slim Fit 電視掛牆架連安裝 (WMN-B30FB)<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","全方位 Slim Fit 電視掛牆架連安裝 (WMN-B30FB)

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"98"" QLED 4K Q80C",,QA98Q80CAJXZK,QA98Q80CAJXZK,https://www.samsung.com/hk/tvs/qled-tv/q80c-98-inch-qled-4k-smart-tv-qa98q80cajxzk/?R=20250213111307,1,Passed,0,0,Z-WMN8000SX/XY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,WMN8000SX/XY,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"電視掛牆架連安裝 (WMN8000SX/XY)<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","電視掛牆架連安裝 (WMN8000SX/XY)

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"75"" Crystal UHD DU8000",,UA75DU8000JXZK,UA75DU8000JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8000-75-inch-crystal-uhd-4k-tizen-os-smart-tv-ua75du8000jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"65"" Crystal UHD DU8000",,UA65DU8000JXZK,UA65DU8000JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8000-65-inch-crystal-uhd-4k-tizen-os-smart-tv-ua65du8000jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"55"" Crystal UHD DU8000",,UA55DU8000JXZK,UA55DU8000JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8000-55-inch-crystal-uhd-4k-tizen-os-smart-tv-ua55du8000jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"55"" Crystal UHD DU7700",,UA55DU7700JXZK,UA55DU7700JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du7000-55-inch-crystal-uhd-4k-tizen-os-smart-tv-ua55du7700jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"50"" Crystal UHD DU8000",,UA50DU8000JXZK,UA50DU8000JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8000-50-inch-crystal-uhd-4k-tizen-os-smart-tv-ua50du8000jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"50"" Crystal UHD DU7700",,UA50DU7700JXZK,UA50DU7700JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du7000-50-inch-crystal-uhd-4k-tizen-os-smart-tv-ua50du7700jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"43"" Crystal UHD DU8500",,UA43DU8500JXZK,UA43DU8500JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8500-43-inch-crystal-uhd-4k-tizen-os-smart-tv-ua43du8500jxzk/?R=20250213111307,,OOS (Blocked),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"43"" Crystal UHD DU8000",EOL,UA43DU8000JXZK,UA43DU8000JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du8000-43-inch-crystal-uhd-4k-tizen-os-smart-tv-ua43du8000jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"43"" Crystal UHD DU7700",,UA43DU7700JXZK,UA43DU7700JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/du7000-43-inch-crystal-uhd-4k-tizen-os-smart-tv-ua43du7700jxzk/?R=20250213111307,0,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
Test,CE,"43"" Crystal UHD DUE800 4K",,UA43DUE800JXZK,UA43DUE800JXZK,https://www.samsung.com/hk/tvs/uhd-4k-tv/due800-43-inch-crystal-uhd-4k-tizen-os-smart-tv-ua43due800jxzk/?R=20250213111307,0,Failed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"32"" The Frame Modern Brown Bezel (2023)",,VG-SCFC32BWBXY,VG-SCFC32BWBXY,https://www.samsung.com/hk/tv-accessories/customizable-frame-vg-scfc-vg-scfc32bwbxy/?R=20250213111307,,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,CE,"32"" The Frame Modern Teak Bezel (2023)",,VG-SCFC32TKBXY,VG-SCFC32TKBXY,https://www.samsung.com/hk/tv-accessories/customizable-frame-vg-scfc-vg-scfc32tkbxy/?R=20250213111307,,Passed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
